ts,pwd,temp,atm,hum,rssi,snr
10:45:04,iOuC,310,102420,65187,-102,5
10:45:05,iOuC,310,102420,65180,-104,4
10:45:06,iOuC,310,102420,65187,-102,5
10:45:07,iOuC,310,102420,65187,-102,5
10:45:08,iOuC,310,102420,65180,-102,5
10:45:09,iOuC,310,102420,65187,-101,6
10:45:10,iOuC,310,102420,65174,-103,5
10:45:11,iOuC,310,102420,65180,-103,5
10:45:12,iOuC,310,102420,65174,-104,4
10:45:13,iOuC,310,102420,65167,-104,4
10:45:14,iOuC,310,102420,65187,-102,5
10:45:15,iOuC,310,102420,65174,-103,5
10:45:16,iOuC,310,102420,65187,-102,5
10:45:17,iOuC,310,102420,65167,-103,5
10:45:18,iOuC,310,102420,65174,-103,5
10:45:19,iOuC,310,102420,65180,-101,6
10:45:21,iOuC,310,102420,65174,-101,7
10:45:22,iOuC,310,102420,65167,-101,7
10:45:23,iOuC,310,102420,65167,-101,7
10:45:24,iOuC,310,102420,65174,-102,5
10:45:25,iOuC,310,102420,65174,-103,5
10:45:26,iOuC,310,102420,65174,-103,5
10:45:27,iOuC,310,102420,65174,-104,4
10:45:28,iOuC,310,102420,65167,-104,4
10:45:29,iOuC,310,102420,65161,-103,5
10:45:30,iOuC,310,102422,65161,-102,5
10:45:31,iOuC,311,102422,65174,-101,6
10:45:32,iOuC,311,102420,65174,-102,5
10:45:33,iOuC,311,102420,65180,-102,5
10:45:34,iOuC,311,102422,65174,-103,5
10:45:35,iOuC,310,102422,65167,-102,5
10:45:36,iOuC,310,102420,65187,-102,5
10:45:37,iOuC,311,102422,65174,-102,5
10:45:38,iOuC,311,102422,65180,-105,3
10:45:39,iOuC,311,102422,65167,-103,4
10:45:40,iOuC,311,102420,65174,-103,5
10:45:41,iOuC,311,102420,65161,-103,5
10:45:42,iOuC,311,102420,65161,-104,4
10:45:43,iOuC,311,102420,65174,-103,5
10:45:45,iOuC,311,102420,65174,-104,4
10:45:46,iOuC,311,102420,65180,-104,4
10:45:47,iOuC,311,102420,65167,-104,4
10:45:48,iOuC,311,102420,65174,-104,4
10:45:49,iOuC,311,102420,65180,-104,4
10:45:50,iOuC,311,102420,65174,-106,3
10:45:51,iOuC,311,102420,65167,-104,4
10:45:52,iOuC,311,102420,65180,-104,4
10:45:53,iOuC,311,102422,65174,-106,3
10:45:54,iOuC,311,102420,65174,-106,3
10:45:55,iOuC,311,102420,65187,-104,4
10:45:56,iOuC,311,102420,65167,-102,5
10:45:57,iOuC,311,102420,65180,-103,5
10:45:58,iOuC,311,102419,65187,-102,5
10:45:59,iOuC,311,102419,65167,-104,4
10:46:00,iOuC,311,102419,65161,-109,-3
10:46:01,Event RX Error,,,,
10:46:03,iOuC,311,102419,65161,-109,-6
10:46:04,iOuC,311,102419,65167,-109,-5
10:46:08,Event RX Timeout,,,,
10:46:10,iOuC,312,102420,65226,-109,-3
10:46:13,Event RX Timeout,,,,
10:46:15,iOuC,312,102419,65226,-106,2
10:46:16,iOuC,311,102419,65194,-105,3
10:46:17,iOuC,310,102417,65187,-106,2
10:46:18,iOuC,310,102417,65194,-106,2
10:46:19,iOuC,310,102415,65200,-104,3
10:46:20,iOuC,310,102415,65207,-105,3
10:46:21,iOuC,310,102415,65194,-105,2
10:46:22,iOuC,311,102415,65207,-104,4
10:46:23,iOuC,311,102415,65194,-105,3
10:46:24,Event RX Error,,,,
10:46:26,iOuC,311,102413,65200,-106,1
10:46:27,iOuC,310,102411,65194,-106,3
10:46:28,iOuC,310,102411,65200,-103,5
10:46:29,iOuC,310,102411,65194,-105,4
10:46:30,iOuC,311,102411,65194,-107,1
10:46:31,iOuC,311,102411,65180,-103,4
10:46:32,iOuC,311,102411,65207,-102,5
10:46:33,iOuC,311,102413,65194,-105,2
10:46:35,iOuC,311,102411,65200,-102,5
10:46:36,iOuC,311,102411,65194,-102,6
10:46:37,iOuC,311,102411,65187,-110,-4
10:46:38,iOuC,311,102411,65200,-108,-2
10:46:39,iOuC,311,102411,65180,-106,2
10:46:40,iOuC,311,102411,65194,-107,1
10:46:41,iOuC,311,102411,65180,-107,0
10:46:42,iOuC,311,102411,65187,-104,4
10:46:43,iOuC,311,102411,65180,-102,5
10:46:44,iOuC,311,102411,65180,-104,5
10:46:45,iOuC,311,102409,65187,-105,3
10:46:46,iOuC,311,102409,65187,-104,4
10:46:47,iOuC,311,102411,65180,-103,6
10:46:48,iOuC,311,102409,65180,-102,5
10:46:49,iOuC,311,102411,65174,-103,5
10:46:50,iOuC,311,102411,65174,-103,5
10:46:51,iOuC,311,102411,65187,-104,4
10:46:52,iOuC,311,102411,65174,-103,5
10:46:53,iOuC,311,102413,65174,-102,5
10:46:54,iOuC,311,102411,65187,-104,4
10:46:55,iOuC,311,102411,65180,-105,3
10:46:56,iOuC,311,102411,65167,-106,1
10:46:57,iOuC,311,102411,65180,-103,4
10:46:59,iOuC,311,102411,65174,-104,4
10:47:00,iOuC,311,102411,65167,-109,-1
10:47:01,iOuC,311,102411,65174,-109,-6
10:47:02,iOuC,311,102409,65174,-104,4
10:47:03,iOuC,311,102409,65167,-104,4
10:47:04,iOuC,311,102409,65161,-105,3
10:47:05,iOuC,311,102409,65167,-105,3
10:47:06,iOuC,311,102409,65167,-105,4
10:47:07,iOuC,311,102409,65167,-103,5
10:47:08,iOuC,311,102411,65167,-106,3
10:47:09,iOuC,311,102409,65174,-106,1
10:47:10,iOuC,311,102411,65161,-105,3
10:47:11,iOuC,311,102411,65161,-106,3
10:47:12,iOuC,311,102411,65161,-104,3
10:47:13,iOuC,311,102411,65154,-104,4
10:47:14,iOuC,311,102409,65161,-107,1
10:47:15,iOuC,311,102409,65161,-106,2
10:47:16,iOuC,311,102409,65167,-106,4
10:47:17,iOuC,312,102411,65173,-106,2
10:47:18,iOuC,311,102409,65161,-106,3
10:47:19,iOuC,311,102409,65161,-108,0
10:47:20,iOuC,312,102409,65173,-107,-1
10:47:21,iOuC,312,102409,65153,-108,-1
10:47:23,iOuC,312,102409,65166,-107,-1
10:47:24,iOuC,312,102409,65166,-108,-3
10:47:25,iOuC,312,102409,65166,-106,2
10:47:26,iOuC,312,102407,65166,-103,5
10:47:27,iOuC,312,102407,65173,-104,4
10:47:28,iOuC,312,102407,65173,-106,3
10:47:29,iOuC,312,102407,65179,-106,2
10:47:30,iOuC,312,102407,65153,-103,5
10:47:31,iOuC,312,102405,65166,-104,4
10:47:32,iOuC,312,102407,65173,-103,5
10:47:33,iOuC,312,102405,65173,-104,4
10:47:34,iOuC,312,102405,65166,-103,5
10:47:35,iOuC,312,102405,65160,-109,-5
10:47:36,iOuC,312,102405,65166,-108,0
10:47:37,iOuC,312,102405,65166,-109,-3
10:47:38,iOuC,312,102405,65166,-107,0
10:47:39,iOuC,312,102405,65160,-107,1
10:47:40,iOuC,312,102405,65153,-110,-5
10:47:41,iOuC,312,102405,65160,-109,-3
10:47:42,iOuC,312,102405,65173,-102,5
10:47:43,iOuC,312,102405,65179,-102,5
10:47:44,iOuC,313,102405,65166,-100,6
10:47:45,iOuC,312,102405,65173,-107,0
10:47:47,iOuC,312,102405,65173,-103,4
10:47:48,iOuC,312,102405,65166,-103,5
10:47:49,iOuC,312,102405,65173,-105,3
10:47:50,iOuC,312,102407,65173,-103,5
10:47:51,iOuC,312,102407,65173,-103,5
10:47:52,iOuC,312,102407,65166,-104,4
10:47:53,iOuC,312,102407,65166,-104,3
10:47:54,iOuC,312,102407,65173,-103,5
10:47:55,iOuC,312,102405,65160,-102,5
