ts,pwd,temp,atm,hum,rssi,snr
09:11:35,nX05,151,102501,60518,-66,12
09:11:35,nX05,151,102499,60518,-66,13
09:11:36,nX05,151,102501,60498,-65,12
09:11:36,nX05,151,102501,60498,-65,12
09:11:37,nX05,151,102499,60491,-65,12
09:11:37,nX05,151,102501,60491,-64,13
09:11:38,nX05,151,102499,60485,-67,13
09:11:38,nX05,151,102499,60491,-66,12
09:11:39,nX05,151,102499,60472,-66,13
09:11:39,nX05,151,102501,60479,-66,12
09:11:40,nX05,151,102499,60472,-65,13
09:11:41,nX05,151,102499,60466,-67,13
09:11:41,nX05,151,102499,60466,-67,12
09:11:42,nX05,151,102499,60466,-62,13
09:11:42,nX05,151,102499,60466,-64,13
09:11:43,nX05,151,102499,60453,-65,12
09:11:43,nX05,151,102499,60453,-65,12
09:11:44,nX05,151,102497,60446,-65,13
09:11:44,nX05,151,102497,60446,-63,13
09:11:45,nX05,151,102499,60440,-65,12
09:11:45,nX05,151,102499,60433,-65,13
09:11:46,nX05,151,102499,60420,-64,13
09:11:47,nX05,151,102499,60420,-64,13
09:11:47,nX05,151,102499,60420,-65,13
09:11:48,nX05,151,102499,60420,-66,12
09:11:48,nX05,151,102499,60414,-66,13
09:11:49,nX05,151,102499,60414,-66,13
09:11:49,nX05,151,102499,60394,-64,13
09:11:50,nX05,151,102499,60388,-64,13
09:11:50,nX05,151,102499,60388,-65,13
09:11:51,nX05,151,102499,60382,-66,13
09:11:51,nX05,151,102499,60368,-65,12
09:11:52,nX05,151,102499,60368,-66,12
09:11:52,nX05,151,102499,60362,-66,12
09:11:53,nX05,151,102499,60368,-65,13
09:11:54,nX05,151,102499,60355,-64,13
09:11:54,nX05,151,102499,60355,-65,12
09:11:55,nX05,151,102499,60355,-66,12
09:11:55,nX05,151,102499,60349,-67,13
09:11:56,nX05,151,102499,60336,-69,13
09:11:56,nX05,151,102499,60336,-66,12
09:11:57,nX05,151,102499,60336,-66,12
09:11:57,nX05,151,102499,60330,-67,13
09:11:58,nX05,151,102499,60343,-67,13
09:11:58,nX05,151,102499,60317,-67,13
09:11:59,nX05,151,102497,60310,-68,13
09:12:00,nX05,152,102499,60326,-68,13
09:12:00,nX05,152,102499,60313,-67,12
09:12:01,nX05,152,102497,60326,-69,13
09:12:01,nX05,152,102497,60313,-71,13
09:12:02,nX05,152,102497,60300,-71,13
09:12:02,nX05,152,102497,60294,-71,13
09:12:03,nX05,152,102499,60287,-72,13
09:12:03,nX05,152,102497,60281,-72,12
09:12:04,nX05,151,102497,60284,-71,13
09:12:04,nX05,151,102497,60284,-70,12
09:12:05,nX05,151,102495,60278,-70,13
09:12:05,nX05,151,102497,60265,-71,13
09:12:06,nX05,152,102497,60274,-68,12
09:12:07,nX05,152,102497,60274,-71,13
09:12:07,nX05,152,102495,60281,-68,12
09:12:08,nX05,152,102495,60261,-69,12
09:12:08,nX05,152,102495,60268,-69,13
09:12:09,nX05,152,102497,60268,-71,13
09:12:09,nX05,152,102497,60261,-71,14
09:12:10,nX05,152,102497,60261,-67,13
09:12:10,nX05,152,102497,60261,-67,13
09:12:11,nX05,152,102497,60255,-66,12
09:12:11,nX05,152,102497,60255,-66,12
09:12:12,nX05,152,102499,60242,-66,12
09:12:13,nX05,152,102499,60248,-66,13
09:12:13,nX05,152,102497,60255,-64,13
09:12:14,nX05,152,102497,60242,-65,12
09:12:14,nX05,152,102497,60248,-65,12
09:12:15,nX05,152,102497,60255,-64,13
09:12:15,nX05,152,102497,60255,-65,12
09:12:16,nX05,152,102497,60242,-64,13
09:12:16,nX05,152,102499,60229,-68,13
09:12:17,nX05,152,102497,60229,-68,13
09:12:17,nX05,152,102497,60235,-68,13
09:12:18,nX05,152,102497,60242,-68,12
09:12:19,nX05,152,102497,60229,-67,13
09:12:19,nX05,152,102497,60235,-66,12
09:12:20,nX05,152,102495,60216,-66,13
09:12:20,nX05,152,102495,60229,-67,13
09:12:21,nX05,152,102497,60229,-65,13
09:12:21,nX05,152,102497,60229,-67,13
09:12:22,nX05,152,102495,60229,-68,12
09:12:22,nX05,152,102497,60209,-69,12
09:12:23,nX05,152,102495,60222,-68,12
09:12:23,nX05,152,102497,60209,-69,13
09:12:24,nX05,152,102497,60222,-69,12
09:12:24,nX05,153,102495,60222,-69,13
09:12:25,nX05,153,102495,60216,-69,12
09:12:26,nX05,153,102495,60209,-70,12
09:12:26,nX05,153,102495,60209,-71,12
09:12:27,nX05,153,102495,60216,-68,12
09:12:27,nX05,153,102495,60203,-66,12
09:12:28,nX05,153,102495,60197,-65,12
09:12:28,nX05,153,102495,60203,-70,12
09:12:29,nX05,153,102495,60209,-65,12
09:12:29,nX05,153,102495,60197,-63,13
09:12:30,nX05,153,102495,60197,-68,13
09:12:30,nX05,153,102495,60203,-68,13
09:12:31,nX05,153,102495,60184,-65,12
09:12:32,nX05,153,102497,60197,-64,12
09:12:32,nX05,153,102495,60184,-64,13
09:12:33,nX05,153,102495,60190,-62,12
09:12:33,nX05,153,102495,60184,-62,12
09:12:34,nX05,153,102495,60184,-63,13
09:12:34,nX05,153,102495,60177,-62,12
09:12:35,nX05,153,102495,60184,-61,12
09:12:35,nX05,153,102495,60184,-62,12
09:12:36,nX05,153,102495,60184,-61,12
09:12:36,nX05,153,102495,60197,-61,13
09:12:37,nX05,153,102493,60171,-62,13
09:12:37,nX05,153,102493,60177,-65,12
09:12:38,nX05,153,102495,60171,-65,12
09:12:39,nX05,153,102495,60171,-66,13
09:12:39,nX05,153,102495,60184,-67,13
09:12:40,nX05,154,102499,60176,-65,12
09:12:40,nX05,154,102497,60182,-65,13
09:12:41,nX05,154,102499,60169,-65,13
09:12:41,nX05,154,102497,60163,-65,12
09:12:42,nX05,154,102497,60176,-66,13
09:12:42,nX05,154,102497,60182,-64,14
09:12:43,nX05,154,102497,60176,-65,13
09:12:43,nX05,154,102497,60169,-64,13
09:12:44,nX05,154,102495,60176,-64,14
09:12:45,nX05,154,102497,60169,-65,12
09:12:45,nX05,154,102497,60169,-65,13
09:12:46,nX05,154,102497,60169,-66,12
09:12:46,nX05,154,102497,60163,-67,13
09:12:47,nX05,154,102497,60156,-66,12
09:12:47,nX05,154,102497,60150,-61,13
09:12:48,nX05,154,102495,60169,-60,13
09:12:48,nX05,154,102497,60156,-65,12
09:12:49,nX05,154,102497,60150,-64,13
09:12:49,nX05,154,102497,60169,-63,13
09:12:50,nX05,154,102497,60163,-62,13
09:12:50,nX05,154,102497,60163,-61,12
09:12:51,nX05,154,102497,60169,-62,12
09:12:52,nX05,154,102497,60169,-61,12
09:12:52,nX05,154,102497,60169,-62,12
09:12:53,nX05,154,102497,60163,-65,12
09:12:53,nX05,154,102497,60169,-65,12
09:12:54,nX05,154,102497,60156,-65,12
09:12:54,nX05,154,102497,60150,-65,13
09:12:55,nX05,154,102497,60156,-65,13
09:12:55,nX05,154,102497,60169,-65,12
09:12:56,nX05,154,102497,60169,-65,12
09:12:56,nX05,154,102497,60156,-65,12
09:12:57,nX05,154,102497,60150,-65,13
09:12:58,nX05,154,102497,60156,-65,12
09:12:58,nX05,154,102497,60156,-64,13
09:12:59,nX05,154,102497,60156,-65,12
09:12:59,nX05,154,102497,60163,-65,12
09:13:00,nX05,154,102497,60169,-67,13
09:13:00,nX05,154,102497,60163,-68,13
09:13:01,nX05,154,102497,60156,-69,13
09:13:01,nX05,154,102495,60156,-65,13
09:13:02,nX05,154,102495,60163,-65,13
09:13:02,nX05,154,102495,60163,-66,13
09:13:03,nX05,154,102497,60163,-65,12
09:13:03,nX05,154,102495,60182,-64,13
09:13:04,nX05,154,102497,60156,-64,13
09:13:05,nX05,154,102495,60169,-64,12
09:13:05,nX05,154,102495,60163,-65,12
09:13:06,nX05,154,102495,60176,-65,13
09:13:06,nX05,154,102495,60176,-65,13
09:13:07,nX05,154,102495,60163,-65,13
09:13:07,nX05,154,102495,60176,-65,13
09:13:08,nX05,154,102493,60169,-64,12
09:13:08,nX05,154,102493,60176,-66,13
09:13:09,nX05,154,102493,60182,-66,13
09:13:09,nX05,154,102495,60182,-66,12
09:13:10,nX05,154,102495,60189,-66,13
09:13:11,nX05,154,102495,60195,-66,12
09:13:11,nX05,154,102493,60182,-66,13
09:13:12,nX05,154,102493,60189,-65,13
09:13:12,nX05,154,102493,60195,-65,12
09:13:13,nX05,154,102495,60189,-65,13
09:13:13,nX05,154,102495,60189,-65,12
09:13:14,nX05,154,102493,60202,-66,12
09:13:14,nX05,154,102495,60202,-66,13
09:13:15,nX05,154,102495,60202,-66,13
09:13:15,nX05,154,102493,60202,-66,12
09:13:16,nX05,154,102493,60221,-65,13
09:13:16,nX05,154,102493,60221,-66,12
09:13:17,nX05,154,102493,60215,-66,13
09:13:18,nX05,154,102493,60221,-65,13
09:13:18,nX05,154,102493,60228,-65,13
09:13:19,nX05,154,102493,60234,-63,13
09:13:19,nX05,154,102493,60234,-64,13
09:13:20,nX05,154,102493,60234,-66,13
09:13:20,nX05,154,102491,60234,-65,13
09:13:21,nX05,154,102493,60241,-64,13
09:13:21,nX05,154,102491,60234,-68,13
09:13:22,nX05,154,102491,60241,-68,13
09:13:22,nX05,154,102491,60247,-65,13
09:13:23,nX05,154,102491,60241,-64,13
09:13:24,nX05,154,102491,60254,-64,13
09:13:24,nX05,154,102491,60247,-65,13
09:13:25,nX05,154,102491,60254,-64,14
09:13:25,nX05,154,102489,60241,-64,13
09:13:26,nX05,154,102491,60254,-65,13
09:13:26,nX05,154,102491,60254,-64,13
09:13:27,nX05,154,102491,60260,-64,12
09:13:27,nX05,154,102491,60267,-65,13
09:13:28,nX05,154,102491,60260,-64,13
09:13:28,nX05,154,102491,60267,-64,14
09:13:29,nX05,154,102491,60273,-64,13
09:13:29,nX05,154,102491,60273,-65,13
09:13:30,nX05,154,102491,60286,-66,13
09:13:31,nX05,154,102491,60286,-67,13
09:13:31,nX05,154,102491,60273,-66,13
09:13:32,nX05,154,102491,60292,-64,13
09:13:32,nX05,154,102491,60286,-67,13
09:13:33,nX05,154,102493,60286,-66,13
09:13:33,nX05,154,102493,60299,-67,13
09:13:34,nX05,154,102493,60299,-67,13
09:13:34,nX05,154,102491,60312,-67,12
09:13:35,nX05,154,102491,60299,-67,12
09:13:35,nX05,154,102491,60299,-67,13
09:13:36,nX05,154,102493,60305,-69,12
09:13:37,nX05,154,102491,60312,-68,13
09:13:37,nX05,154,102491,60305,-67,13
09:13:38,nX05,154,102491,60312,-66,13
09:13:38,nX05,154,102491,60305,-66,12
09:13:39,nX05,154,102491,60318,-67,12
09:13:39,nX05,154,102491,60312,-67,13
09:13:40,nX05,154,102493,60318,-67,13
09:13:40,nX05,154,102493,60331,-66,13
09:13:41,nX05,154,102493,60325,-67,14
09:13:41,nX05,154,102493,60331,-68,13
09:13:42,nX05,154,102493,60325,-69,13
09:13:42,nX05,154,102493,60331,-68,13
09:13:43,nX05,154,102493,60331,-66,13
09:13:44,nX05,154,102493,60344,-68,13
09:13:44,nX05,154,102491,60331,-68,12
09:13:45,nX05,154,102491,60344,-60,13
09:13:45,nX05,154,102491,60351,-64,12
09:13:46,nX05,154,102491,60338,-65,12
09:13:46,nX05,154,102491,60344,-65,13
09:13:47,nX05,154,102491,60351,-63,12
09:13:47,nX05,154,102491,60344,-64,13
09:13:48,nX05,154,102491,60357,-62,12
09:13:48,nX05,154,102491,60357,-64,13
09:13:49,nX05,154,102491,60364,-66,13
09:13:50,nX05,154,102491,60377,-65,12
09:13:50,nX05,154,102491,60364,-65,13
09:13:51,nX05,154,102491,60364,-65,12
09:13:51,nX05,154,102491,60370,-64,13
09:13:52,nX05,154,102491,60377,-65,13
09:13:52,nX05,154,102491,60377,-64,13
09:13:53,nX05,154,102491,60377,-63,14
09:13:53,nX05,154,102491,60383,-65,12
09:13:54,nX05,154,102491,60389,-65,12
09:13:54,nX05,154,102491,60383,-67,13
09:13:55,nX05,154,102491,60403,-66,12
09:13:55,nX05,154,102491,60383,-68,12
09:13:56,nX05,154,102491,60396,-69,12
09:13:57,nX05,154,102491,60396,-69,13
09:13:57,nX05,154,102491,60403,-69,12
09:13:58,nX05,154,102491,60403,-68,13
09:13:58,nX05,154,102491,60396,-67,13
09:13:59,nX05,154,102491,60422,-68,12
09:13:59,nX05,154,102491,60416,-67,13
09:14:00,nX05,154,102491,60416,-67,13
09:14:00,nX05,154,102491,60416,-65,13
09:14:01,nX05,154,102491,60428,-65,12
09:14:01,nX05,154,102489,60422,-66,12
09:14:02,nX05,154,102489,60422,-67,13
09:14:03,nX05,154,102489,60428,-69,12
09:14:03,nX05,154,102489,60422,-69,12
09:14:04,nX05,154,102489,60441,-67,12
09:14:04,nX05,153,102487,60416,-67,13
09:14:05,nX05,153,102487,60423,-68,13
09:14:05,nX05,153,102487,60430,-68,12
09:14:06,nX05,153,102487,60436,-69,13
09:14:06,nX05,153,102487,60456,-68,12
09:14:07,nX05,154,102489,60448,-65,12
09:14:07,nX05,154,102491,60448,-68,13
09:14:08,nX05,153,102487,60442,-70,13
09:14:08,nX05,153,102489,60449,-67,12
09:14:09,nX05,153,102489,60462,-68,12
09:14:10,nX05,153,102489,60456,-68,13
09:14:10,nX05,153,102489,60449,-69,12
09:14:11,nX05,154,102491,60461,-68,13
09:14:11,nX05,154,102491,60474,-68,12
09:14:12,nX05,153,102487,60475,-68,12
09:14:12,nX05,153,102489,60475,-65,13
09:14:13,nX05,153,102487,60468,-63,13
09:14:13,nX05,153,102487,60475,-66,12
09:14:14,nX05,153,102487,60475,-66,12
09:14:14,nX05,153,102487,60475,-67,13
09:14:15,nX05,153,102487,60468,-65,12
09:14:16,nX05,154,102489,60480,-68,13
09:14:16,nX05,154,102489,60500,-68,12
09:14:17,nX05,153,102487,60494,-66,12
09:14:17,nX05,153,102487,60494,-65,12
09:14:18,nX05,153,102487,60494,-68,12
09:14:18,nX05,153,102487,60507,-62,13
09:14:19,nX05,153,102487,60507,-60,13
09:14:19,nX05,153,102487,60507,-60,13
09:14:20,nX05,153,102487,60514,-62,12
09:14:20,nX05,153,102487,60520,-63,13
09:14:21,nX05,153,102487,60533,-66,13
09:14:21,nX05,154,102491,60532,-65,12
09:14:22,nX05,154,102491,60539,-63,12
09:14:23,nX05,154,102491,60552,-64,13
09:14:23,nX05,154,102491,60545,-65,12
09:14:24,nX05,154,102491,60558,-63,13
09:14:24,nX05,154,102489,60558,-64,12
09:14:25,nX05,154,102491,60552,-65,12
09:14:25,nX05,154,102491,60584,-65,13
09:14:26,nX05,154,102491,60564,-65,13
09:14:26,nX05,154,102491,60584,-65,13
09:14:27,nX05,154,102489,60590,-65,12
09:14:27,nX05,154,102489,60584,-66,13
09:14:28,nX05,154,102489,60603,-66,12
09:14:29,nX05,154,102489,60610,-63,13
09:14:29,nX05,154,102489,60616,-65,13
09:14:30,nX05,154,102489,60623,-66,12
09:14:30,nX05,154,102489,60623,-65,13
09:14:31,nX05,154,102491,60655,-64,13
09:14:31,nX05,154,102489,60642,-62,12
09:14:32,nX05,154,102487,60662,-62,12
09:14:32,nX05,154,102487,60668,-62,12
09:14:33,nX05,154,102489,60662,-66,12
09:14:33,nX05,154,102489,60681,-65,12
09:14:34,nX05,154,102489,60694,-64,13
09:14:34,nX05,155,102487,60694,-67,13
09:14:35,nX05,155,102489,60701,-65,12
09:14:36,nX05,155,102487,60720,-67,13
09:14:36,nX05,155,102489,60727,-64,13
09:14:37,nX05,155,102487,60746,-68,13
09:14:37,nX05,155,102487,60759,-66,12
09:14:38,nX05,155,102487,60772,-68,13
09:14:38,nX05,155,102485,60785,-66,12
09:14:39,nX05,155,102485,60785,-65,12
09:14:39,nX05,155,102491,60811,-66,13
09:14:40,nX05,155,102491,60817,-66,13
09:14:40,nX05,155,102491,60830,-65,12
09:14:41,nX05,155,102491,60837,-67,13
09:14:42,nX05,156,102491,60868,-65,12
09:14:42,nX05,156,102489,60868,-63,13
09:14:43,nX05,156,102489,60881,-62,12
09:14:43,nX05,156,102489,60901,-64,13
09:14:44,nX05,156,102489,60901,-63,13
09:14:44,nX05,156,102489,60927,-64,13
09:14:45,nX05,156,102489,60946,-68,13
09:14:45,nX05,156,102489,60946,-68,12
09:14:46,nX05,156,102489,60966,-69,12
09:14:46,nX05,156,102489,60985,-67,13
09:14:47,nX05,156,102489,61005,-67,13
09:14:47,nX05,156,102489,60998,-65,12
09:14:48,nX05,156,102489,61024,-64,13
09:14:49,nX05,156,102489,61044,-67,13
09:14:49,nX05,156,102489,61057,-66,13
09:14:50,nX05,157,102489,61070,-64,13
09:14:50,nX05,157,102489,61070,-65,13
09:14:51,nX05,157,102489,61089,-65,12
09:14:51,nX05,157,102489,61122,-65,12
09:14:52,nX05,157,102487,61128,-64,14
09:14:52,nX05,157,102489,61128,-64,13
09:14:53,nX05,157,102487,61154,-63,13
09:14:53,nX05,157,102487,61167,-62,12
09:14:54,nX05,157,102487,61174,-65,13
09:14:55,nX05,157,102487,61193,-65,12
09:14:55,nX05,157,102487,61200,-65,12
09:14:56,nX05,157,102487,61232,-65,12
09:14:56,nX05,157,102487,61239,-65,12
09:14:57,nX05,157,102487,61258,-66,13
09:14:57,nX05,157,102489,61265,-66,13
09:14:58,nX05,157,102487,61278,-68,13
09:14:58,nX05,157,102487,61291,-66,13
09:14:59,nX05,157,102489,61304,-67,13
09:14:59,nX05,157,102485,61304,-68,12
09:15:00,nX05,157,102489,61317,-68,13
09:15:00,nX05,157,102489,61336,-65,13
09:15:01,nX05,157,102487,61369,-69,12
09:15:02,nX05,157,102489,61369,-65,13
09:15:02,nX05,158,102487,61378,-68,13
09:15:03,nX05,158,102487,61404,-67,12
09:15:03,nX05,158,102487,61424,-66,13
09:15:04,nX05,158,102487,61437,-65,12
09:15:04,nX05,158,102487,61443,-65,13
09:15:05,nX05,158,102487,61456,-66,12
09:15:05,nX05,158,102487,61469,-66,12
09:15:06,nX05,158,102487,61489,-64,13
09:15:06,nX05,158,102487,61508,-65,13
09:15:07,nX05,158,102487,61521,-65,13
09:15:08,nX05,158,102487,61528,-66,13
09:15:08,nX05,158,102489,61528,-65,13
09:15:09,nX05,158,102487,61554,-65,12
09:15:09,nX05,158,102487,61580,-65,13
09:15:10,nX05,158,102487,61561,-65,12
09:15:10,nX05,158,102487,61587,-64,13
09:15:11,nX05,158,102487,61613,-65,13
09:15:11,nX05,158,102487,61626,-64,13
09:15:12,nX05,158,102487,61639,-64,13
09:15:12,nX05,158,102487,61632,-65,13
09:15:13,nX05,158,102485,61665,-62,12
09:15:13,nX05,158,102485,61665,-63,13
09:15:14,nX05,158,102485,61678,-65,13
09:15:15,nX05,158,102485,61678,-62,13
09:15:15,nX05,158,102485,61704,-62,13
09:15:16,nX05,158,102485,61697,-61,12
09:15:16,nX05,158,102485,61710,-61,13
09:15:17,nX05,158,102487,61730,-62,13
09:15:17,nX05,158,102487,61737,-62,13
09:15:18,nX05,158,102487,61743,-64,13
09:15:18,nX05,158,102485,61756,-65,13
09:15:19,nX05,158,102485,61763,-62,12
09:15:19,nX05,158,102485,61782,-62,13
09:15:20,nX05,158,102485,61789,-62,12
09:15:21,nX05,158,102485,61808,-63,13
09:15:21,nX05,158,102485,61815,-76,13
09:15:22,nX05,158,102485,61815,-65,13
09:15:22,nX05,158,102485,61828,-66,13
09:15:23,nX05,158,102485,61828,-66,13
09:15:23,nX05,158,102485,61841,-62,13
09:15:24,nX05,158,102485,61861,-67,13
09:15:24,nX05,158,102485,61867,-68,12
09:15:25,nX05,158,102485,61874,-68,13
09:15:25,nX05,159,102485,61900,-64,13
09:15:26,nX05,159,102485,61886,-66,12
09:15:26,nX05,159,102483,61900,-66,12
09:15:27,nX05,159,102483,61906,-66,13
09:15:28,nX05,159,102483,61926,-69,13
09:15:28,nX05,159,102483,61919,-68,13
09:15:29,nX05,159,102483,61939,-69,12
09:15:29,nX05,159,102483,61932,-67,12
09:15:30,nX05,159,102483,61952,-67,13
09:15:30,nX05,159,102483,61939,-67,12
