ts,pwd,temp,atm,hum,rssi,snr
10:10:11,nX05,280,102499,64982,-90,8
10:10:12,nX05,280,102499,64982,-96,6
10:10:13,nX05,281,102501,64976,-90,8
10:10:14,nX05,281,102501,64982,-99,6
10:10:15,nX05,281,102501,64976,-101,3
10:10:16,nX05,281,102499,64982,-88,9
10:10:17,nX05,281,102499,64976,-91,7
10:10:18,nX05,281,102501,64982,-104,3
10:10:19,nX05,281,102501,64976,-96,7
10:10:20,nX05,281,102501,64982,-91,7
10:10:21,nX05,281,102501,64982,-101,6
10:10:22,nX05,281,102499,64982,-96,7
10:10:23,nX05,281,102501,64969,-99,5
10:10:24,nX05,281,102501,64982,-96,7
10:10:25,nX05,281,102501,64962,-94,7
10:10:27,nX05,281,102501,64982,-97,7
10:10:28,nX05,281,102501,64969,-94,8
10:10:29,nX05,281,102501,64982,-92,8
10:10:30,nX05,281,102501,64976,-93,7
10:10:31,nX05,281,102501,64976,-94,8
10:10:32,nX05,281,102501,64962,-93,7
10:10:33,nX05,281,102501,64976,-92,8
10:10:34,nX05,281,102499,64976,-95,7
10:10:35,nX05,281,102499,64969,-93,7
10:10:36,nX05,281,102499,64982,-96,7
10:10:37,nX05,281,102501,64976,-87,8
10:10:38,nX05,281,102501,64969,-92,7
10:10:39,nX05,281,102501,64976,-95,7
10:10:40,nX05,281,102501,64962,-90,8
10:10:41,nX05,281,102499,64976,-91,8
10:10:42,nX05,281,102499,64982,-91,8
10:10:43,nX05,281,102501,64962,-92,8
10:10:44,nX05,281,102499,64969,-91,9
10:10:45,nX05,281,102501,64962,-94,8
10:10:46,nX05,281,102501,64962,-105,4
10:10:47,nX05,281,102501,64976,-91,8
10:10:48,nX05,281,102501,64969,-90,9
10:10:49,nX05,281,102503,64962,-92,8
10:10:50,nX05,281,102503,64969,-91,8
10:10:52,nX05,281,102503,64956,-91,8
10:10:53,nX05,281,102503,64962,-96,7
10:10:54,nX05,281,102503,64949,-102,4
10:10:55,nX05,281,102501,64956,-95,6
10:10:56,nX05,281,102501,64962,-99,4
10:10:57,nX05,281,102499,64956,-93,7
10:10:58,nX05,281,102499,64962,-91,7
10:10:59,nX05,281,102499,64949,-92,7
10:11:00,nX05,281,102499,64962,-94,8
10:11:01,nX05,281,102499,64942,-90,8
10:11:02,nX05,281,102499,64949,-101,5
10:11:03,nX05,281,102499,64949,-94,7
10:11:04,nX05,281,102499,64949,-99,6
10:11:05,nX05,281,102499,64949,-89,8
10:11:06,nX05,281,102499,64949,-91,7
10:11:07,nX05,281,102499,64956,-95,8
10:11:08,nX05,281,102497,64949,-94,8
10:11:09,nX05,282,102499,64942,-103,5
10:11:10,nX05,282,102497,64956,-95,7
10:11:11,nX05,282,102497,64942,-90,7
10:11:12,nX05,282,102501,64942,-96,7
10:11:13,nX05,282,102501,64962,-95,7
10:11:14,Event RX Error,,,,
10:11:17,Event RX Timeout,,,,
10:11:19,nX05,282,102499,64969,-95,7
10:11:20,nX05,282,102497,64956,-92,8
10:11:21,nX05,282,102497,64962,-99,6
10:11:22,nX05,282,102499,64956,-91,9
10:11:23,nX05,282,102499,64962,-91,8
10:11:24,nX05,283,102499,64975,-92,8
10:11:25,nX05,283,102499,64981,-90,8
10:11:26,nX05,283,102501,64981,-94,8
10:11:27,nX05,283,102499,64988,-96,6
10:11:28,nX05,283,102501,64981,-93,7
10:11:29,nX05,284,102501,64988,-96,7
10:11:30,nX05,284,102501,64975,-95,7
10:11:31,nX05,284,102499,64994,-97,8
10:11:32,nX05,284,102499,64988,-97,7
10:11:33,nX05,284,102499,64994,-89,8
10:11:34,nX05,284,102497,65001,-86,8
10:11:35,nX05,284,102499,64994,-90,7
10:11:36,nX05,284,102499,65001,-95,7
10:11:37,nX05,284,102499,64994,-93,7
10:11:38,nX05,285,102501,65011,-88,8
10:11:39,nX05,285,102503,65011,-90,8
10:11:40,nX05,285,102503,64997,-95,7
