ts,pwd,temp,atm,hum,rssi,snr
10:00:08,nX05,264,102483,65305,-83,9
10:00:09,nX05,264,102481,65292,-80,9
10:00:10,nX05,264,102483,65305,-89,8
10:00:11,Event RX Error,,,,
10:00:14,Event RX Timeout,,,,
10:00:16,nX05,265,102481,65311,-79,8
10:00:17,nX05,265,102483,65337,-84,7
10:00:18,nX05,265,102483,65337,-83,10
10:00:20,nX05,265,102481,65337,-85,8
10:00:21,nX05,265,102481,65344,-80,9
10:00:22,nX05,265,102483,65344,-78,8
10:00:23,nX05,265,102483,65357,-77,9
10:00:24,nX05,266,102483,65357,-79,9
10:00:25,nX05,266,102483,65364,-82,8
10:00:26,nX05,266,102483,65344,-83,8
10:00:27,nX05,266,102483,65364,-88,8
10:00:28,nX05,266,102479,65371,-87,8
10:00:29,nX05,266,102479,65364,-82,9
10:00:30,nX05,266,102479,65377,-83,8
10:00:31,nX05,266,102479,65371,-86,8
10:00:32,nX05,266,102479,65364,-88,7
10:00:33,nX05,266,102479,65371,-76,9
10:00:34,nX05,267,102479,65387,-82,9
10:00:35,nX05,267,102479,65387,-81,8
10:00:36,nX05,267,102477,65387,-86,7
10:00:37,nX05,267,102479,65387,-80,8
10:00:38,nX05,267,102479,65387,-82,9
10:00:39,nX05,267,102481,65393,-87,5
10:00:41,nX05,267,102485,65393,-86,6
10:00:42,nX05,267,102485,65400,-81,9
10:00:43,nX05,267,102483,65400,-79,8
10:00:44,nX05,267,102483,65420,-87,8
10:00:45,nX05,267,102483,65407,-80,9
10:00:46,nX05,267,102481,65400,-81,9
10:00:47,nX05,267,102481,65407,-82,8
10:00:48,nX05,267,102483,65413,-80,9
10:00:49,nX05,268,102483,65413,-82,8
10:00:50,nX05,268,102481,65420,-85,9
10:00:51,nX05,268,102481,65420,-88,8
10:00:52,nX05,268,102481,65420,-83,10
10:00:53,nX05,268,102481,65413,-82,9
10:00:54,nX05,268,102481,65427,-80,9
10:00:55,nX05,268,102483,65427,-80,8
10:00:56,nX05,268,102483,65443,-83,9
10:00:57,nX05,268,102483,65449,-83,8
10:00:58,nX05,268,102483,65462,-82,9
10:00:59,nX05,268,102483,65469,-86,7
10:01:00,nX05,269,102483,65459,-81,8
10:01:01,nX05,269,102483,65465,-86,9
10:01:02,nX05,269,102481,65459,-84,8
10:01:03,nX05,269,102481,65459,-81,8
10:01:04,nX05,269,102481,65479,-83,8
10:01:05,nX05,269,102479,65479,-80,9
10:01:07,nX05,269,102479,65465,-87,8
10:01:08,nX05,269,102479,65479,-83,9
10:01:09,nX05,269,102483,65472,-85,7
10:01:10,nX05,269,102483,65479,-87,7
10:01:11,nX05,269,102483,65492,-82,8
10:01:12,nX05,269,102483,65485,-83,9
10:01:13,nX05,269,102483,65492,-90,8
10:01:14,nX05,269,102483,65492,-85,8
10:01:15,nX05,270,102483,65492,-82,8
10:01:16,nX05,270,102483,65499,-89,8
10:01:17,nX05,270,102481,65499,-82,8
10:01:18,nX05,270,102483,65485,-81,8
10:01:19,nX05,270,102481,65492,-88,8
10:01:20,nX05,270,102481,65485,-84,8
10:01:21,nX05,270,102481,65485,-84,8
10:01:22,nX05,270,102481,65492,-84,7
10:01:23,nX05,270,102481,65485,-89,8
10:01:24,nX05,270,102481,65485,-91,7
10:01:25,nX05,270,102481,65485,-84,8
10:01:26,nX05,270,102481,65485,-91,7
10:01:27,nX05,270,102479,65485,-83,9
10:01:28,nX05,270,102479,65492,-83,8
10:01:29,nX05,270,102479,65479,-89,7
10:01:30,nX05,270,102479,65479,-86,9
10:01:32,nX05,270,102481,65479,-87,8
10:01:33,nX05,270,102479,65492,-86,9
10:01:34,nX05,270,102479,65485,-90,7
10:01:35,nX05,270,102481,65485,-90,7
10:01:36,nX05,270,102479,65485,-84,8
10:01:37,nX05,270,102479,65485,-84,8
10:01:38,nX05,270,102479,65472,-82,9
10:01:39,nX05,270,102479,65479,-83,9
10:01:40,nX05,271,102479,65472,-82,9
10:01:41,nX05,271,102479,65465,-84,8
10:01:42,nX05,271,102479,65479,-83,8
10:01:43,nX05,270,102479,65465,-85,9
10:01:44,nX05,271,102477,65479,-86,8
10:01:45,nX05,271,102479,65472,-80,7
10:01:46,nX05,271,102479,65472,-83,8
10:01:47,nX05,271,102481,65459,-81,8
10:01:48,nX05,271,102479,65459,-86,7
10:01:49,Event RX Error,,,,
10:01:52,Event RX Timeout,,,,
10:01:54,nX05,271,102479,65465,-76,9
10:01:55,nX05,271,102477,65439,-78,9
10:01:56,nX05,271,102479,65459,-76,9
10:01:57,nX05,271,102481,65465,-77,9
10:01:58,nX05,271,102479,65465,-79,8
10:01:59,nX05,271,102479,65446,-80,9
10:02:00,nX05,271,102479,65459,-79,8
10:02:01,nX05,271,102479,65465,-81,9
10:02:02,nX05,272,102479,65451,-80,9
10:02:03,nX05,272,102479,65464,-79,8
10:02:04,nX05,272,102479,65471,-88,7
10:02:05,nX05,272,102479,65458,-92,7
10:02:06,nX05,272,102479,65451,-83,8
10:02:07,nX05,272,102479,65464,-79,8
10:02:08,nX05,272,102477,65458,-79,8
10:02:09,nX05,272,102477,65458,-80,9
10:02:10,nX05,272,102477,65458,-82,8
10:02:11,nX05,272,102477,65445,-87,8
10:02:12,nX05,272,102477,65431,-96,7
10:02:13,nX05,273,102479,65440,-88,8
10:02:14,nX05,273,102477,65420,-88,8
10:02:15,nX05,273,102475,65427,-92,7
10:02:17,nX05,273,102475,65427,-86,9
10:02:18,nX05,273,102475,65427,-85,9
10:02:19,nX05,273,102475,65413,-89,8
10:02:20,nX05,273,102477,65413,-83,9
10:02:21,nX05,273,102477,65413,-82,8
10:02:22,nX05,273,102477,65413,-84,8
10:02:23,nX05,273,102475,65413,-81,9
10:02:24,nX05,273,102475,65407,-81,8
10:02:25,nX05,274,102475,65412,-83,8
10:02:26,nX05,274,102475,65412,-88,8
10:02:27,nX05,274,102475,65406,-87,9
10:02:28,nX05,274,102475,65412,-87,8
10:02:29,nX05,274,102475,65406,-82,8
10:02:30,nX05,274,102475,65406,-87,9
10:02:31,nX05,274,102473,65406,-87,8
10:02:32,nX05,274,102470,65412,-85,10
10:02:33,nX05,275,102475,65406,-85,8
10:02:34,nX05,275,102475,65406,-84,9
10:02:35,nX05,275,102475,65412,-101,7
10:02:36,nX05,275,102475,65399,-87,8
10:02:37,nX05,275,102475,65399,-83,8
10:02:38,nX05,275,102475,65392,-92,8
10:02:39,nX05,275,102475,65392,-81,8
10:02:40,nX05,275,102477,65392,-80,9
10:02:42,nX05,275,102477,65392,-79,8
10:02:43,nX05,275,102475,65386,-79,8
10:02:44,nX05,275,102473,65386,-80,9
10:02:45,nX05,276,102473,65382,-81,8
10:02:46,nX05,276,102473,65382,-80,9
10:02:47,nX05,276,102471,65398,-80,8
10:02:48,nX05,276,102473,65391,-81,8
10:02:49,nX05,276,102473,65382,-92,6
10:02:50,nX05,276,102473,65369,-85,9
10:02:51,nX05,276,102473,65375,-89,8
10:02:52,nX05,276,102473,65375,-89,7
10:02:53,nX05,276,102473,65375,-90,6
10:02:54,nX05,276,102477,65375,-92,6
10:02:55,nX05,276,102475,65382,-92,7
10:02:56,nX05,277,102475,65375,-79,9
10:02:57,nX05,277,102475,65375,-80,7
10:02:58,nX05,277,102475,65362,-80,8
10:02:59,nX05,277,102477,65375,-83,8
10:03:00,nX05,277,102477,65362,-80,8
10:03:01,nX05,277,102477,65362,-81,8
10:03:02,nX05,278,102477,65368,-85,8
10:03:03,nX05,278,102477,65361,-86,9
10:03:04,nX05,278,102477,65361,-82,10
10:03:05,nX05,278,102477,65361,-91,8
10:03:07,nX05,278,102475,65354,-83,8
10:03:08,nX05,278,102475,65348,-84,8
10:03:09,nX05,278,102475,65341,-87,8
10:03:10,nX05,278,102475,65354,-87,9
10:03:11,nX05,278,102475,65361,-87,8
10:03:13,nX05,278,102475,65341,-84,7
10:03:14,nX05,278,102475,65354,-88,7
10:03:15,nX05,278,102475,65335,-87,1
10:03:16,nX05,278,102475,65335,-89,5
10:03:17,nX05,278,102475,65341,-87,8
10:03:18,nX05,278,102473,65341,-92,6
10:03:19,nX05,278,102473,65354,-84,8
10:03:20,nX05,278,102473,65354,-83,9
10:03:21,nX05,278,102475,65341,-83,10
10:03:22,nX05,279,102473,65335,-84,8
10:03:23,nX05,279,102473,65341,-81,8
10:03:24,nX05,279,102473,65348,-84,8
10:03:25,nX05,279,102473,65335,-84,8
10:03:26,nX05,279,102471,65335,-86,8
10:03:27,nX05,279,102471,65335,-85,8
10:03:28,nX05,279,102471,65335,-88,9
10:03:29,nX05,279,102471,65335,-84,9
10:03:30,nX05,279,102473,65341,-80,9
10:03:31,nX05,279,102473,65321,-83,8
10:03:32,nX05,279,102473,65328,-79,9
10:03:33,nX05,279,102473,65308,-79,9
10:03:34,nX05,279,102473,65341,-81,9
10:03:35,nX05,279,102475,65321,-89,8
10:03:36,nX05,279,102473,65315,-82,8
10:03:38,nX05,279,102475,65328,-83,9
10:03:39,nX05,279,102473,65302,-83,9
10:03:40,nX05,279,102473,65315,-90,8
10:03:41,nX05,280,102473,65334,-85,10
10:03:42,nX05,280,102471,65340,-95,5
10:03:43,nX05,280,102471,65320,-87,8
10:03:44,nX05,280,102473,65320,-85,8
10:03:45,nX05,280,102473,65327,-88,5
10:03:46,nX05,280,102473,65314,-91,2
10:03:47,nX05,280,102471,65340,-86,7
10:03:48,nX05,280,102471,65334,-81,8
10:03:49,nX05,280,102473,65340,-88,8
10:03:50,nX05,280,102473,65327,-93,4
10:03:51,nX05,280,102475,65320,-84,8
10:03:52,nX05,280,102475,65327,-84,8
10:03:53,nX05,280,102475,65334,-95,7
10:03:54,nX05,280,102475,65327,-84,8
10:03:55,nX05,280,102473,65320,-79,9
10:03:56,nX05,280,102473,65334,-89,7
10:03:57,nX05,280,102473,65334,-83,8
10:03:58,nX05,280,102473,65307,-82,9
10:03:59,nX05,280,102471,65314,-80,9
10:04:00,nX05,280,102471,65320,-82,8
10:04:01,nX05,280,102471,65327,-88,8
