ts,pwd,temp,atm,hum,rssi,snr
09:55:04,nX05,236,102503,64977,-68,9
09:55:05,nX05,236,102503,64983,-65,9
09:55:06,nX05,236,102503,64983,-65,9
09:55:07,nX05,236,102503,64977,-66,8
09:55:08,nX05,236,102501,64983,-65,9
09:55:09,nX05,236,102501,64977,-63,9
09:55:10,nX05,236,102499,64977,-63,8
09:55:11,nX05,236,102499,64970,-64,9
09:55:12,nX05,236,102501,64970,-65,9
09:55:13,nX05,236,102501,64963,-63,9
09:55:14,nX05,236,102505,64957,-65,9
09:55:15,nX05,236,102503,64963,-64,9
09:55:16,nX05,236,102503,64963,-63,9
09:55:17,nX05,236,102503,64944,-65,9
09:55:18,nX05,236,102505,64957,-68,9
09:55:19,nX05,236,102507,64944,-61,9
09:55:20,nX05,236,102507,64950,-64,9
09:55:21,nX05,236,102507,64944,-66,8
09:55:22,nX05,236,102507,64950,-63,9
09:55:24,nX05,236,102507,64944,-65,9
09:55:25,nX05,236,102507,64930,-65,9
09:55:26,nX05,236,102505,64944,-68,10
09:55:27,nX05,236,102505,64930,-66,8
09:55:28,nX05,236,102505,64930,-65,9
09:55:29,nX05,236,102503,64924,-66,8
09:55:30,nX05,237,102503,64924,-64,9
09:55:31,nX05,237,102503,64937,-63,9
09:55:32,nX05,237,102503,64930,-64,9
09:55:33,nX05,237,102503,64937,-65,9
09:55:34,nX05,237,102503,64924,-67,9
09:55:35,nX05,237,102503,64917,-65,9
09:55:36,nX05,237,102503,64917,-64,9
09:55:37,nX05,237,102503,64924,-65,9
09:55:38,nX05,238,102503,64929,-65,9
09:55:39,nX05,238,102503,64936,-68,9
09:55:40,nX05,238,102503,64936,-65,9
09:55:41,nX05,238,102503,64923,-62,8
09:55:42,nX05,238,102503,64916,-65,9
09:55:43,nX05,238,102505,64936,-64,9
09:55:44,nX05,238,102505,64929,-62,9
09:55:45,nX05,238,102505,64929,-63,9
09:55:46,nX05,238,102505,64936,-61,9
09:55:47,nX05,238,102505,64936,-62,8
09:55:49,nX05,238,102505,64929,-61,8
09:55:50,nX05,239,102505,64929,-61,9
09:55:51,nX05,239,102503,64936,-62,9
09:55:52,nX05,239,102503,64929,-61,9
09:55:53,nX05,239,102503,64923,-64,9
09:55:54,nX05,239,102503,64929,-66,8
09:55:55,nX05,239,102503,64929,-67,9
09:55:56,nX05,239,102503,64936,-65,9
09:55:57,nX05,239,102503,64923,-65,9
09:55:58,nX05,239,102503,64923,-66,9
09:55:59,nX05,239,102503,64929,-67,8
09:56:00,nX05,239,102501,64936,-63,9
09:56:01,nX05,239,102503,64909,-63,9
09:56:02,nX05,240,102509,64928,-63,9
09:56:03,nX05,240,102507,64935,-63,9
09:56:04,nX05,240,102507,64942,-64,9
09:56:05,nX05,240,102505,64942,-63,8
09:56:06,nX05,240,102505,64935,-61,9
09:56:07,nX05,240,102505,64928,-62,9
09:56:08,nX05,240,102505,64922,-63,8
09:56:09,nX05,240,102505,64928,-63,8
09:56:10,nX05,240,102505,64942,-63,9
09:56:11,nX05,240,102505,64935,-63,8
09:56:12,nX05,240,102505,64935,-61,9
09:56:14,nX05,240,102503,64928,-63,8
09:56:15,nX05,241,102503,64917,-62,8
09:56:16,nX05,241,102503,64917,-65,9
09:56:17,nX05,241,102503,64904,-66,8
09:56:18,nX05,241,102505,64911,-62,8
09:56:19,nX05,241,102503,64917,-61,9
09:56:20,nX05,241,102505,64917,-64,9
09:56:21,nX05,241,102505,64904,-64,9
09:56:22,nX05,241,102503,64904,-62,9
09:56:23,nX05,241,102503,64911,-65,9
09:56:24,nX05,241,102503,64911,-65,9
09:56:25,nX05,241,102503,64897,-64,9
09:56:26,nX05,241,102503,64897,-67,9
09:56:27,nX05,241,102501,64911,-67,10
09:56:28,nX05,242,102503,64904,-65,9
09:56:29,nX05,242,102501,64904,-64,9
09:56:30,nX05,242,102501,64897,-68,9
